,name,age,team,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,season
3351,Jonathan Quick,23,LAK,44.0,41,21,18,2,103,1200,1097,.914,2.48,4,7.9,2495.0,23,.561,6,94.0,6.81,0,1,1,0,56.705,2009
3352,Karri Ramo,22,TBL,24.0,20,4,10,7,80,756,676,.894,3.66,0,3.3,1312.0,10,.500,3,116.0,-10.82,0,1,1,2,54.667,2009
3353,Tuukka Rask,21,BOS,1.0,1,1,0,0,0,35,35,1.000,0.00,1,0.6,60.0,1,1.000,0,0.0,0.0,0,0,0,0,60.0,2009
3354,Andrew Raycroft,28,COL,31.0,27,12,16,0,90,836,746,.892,3.14,0,3.5,1722.0,12,.444,4,118.0,-13.5,0,0,0,2,55.548,2009
3355,Pekka Rinne,26,NSH,52.0,49,29,15,4,119,1435,1316,.917,2.38,7,9.9,2999.0,28,.571,8,91.0,12.32,0,1,1,6,57.673,2009
3356,Dwayne Roloson,39,EDM,63.0,62,28,24,9,166,1953,1787,.915,2.77,1,13.1,3597.0,36,.581,9,93.0,12.72,0,1,1,10,57.095,2009
3357,Dany Sabourin,28,PIT,19.0,16,6,8,2,47,463,416,.898,2.85,0,2.2,989.0,8,.500,3,111.0,-4.63,0,0,0,2,52.053,2009
3358,Curtis Sanford,29,VAN,19.0,15,7,8,0,42,448,406,.906,2.59,1,2.6,973.0,7,.467,3,102.0,-1.0,0,0,0,2,51.211,2009
3359,Cory Schneider,22,VAN,8.0,5,2,4,1,20,162,142,.877,3.38,0,0.4,355.0,1,.200,1,0.0,0.0,0,0,0,0,44.375,2009
3360,Marek Schwarz,22,STL,2.0,0,0,0,0,0,5,5,1.000,0.00,0,0.1,15.0,0,,0,0.0,0.0,0,0,0,0,7.5,2009
3361,Mike Smith,26,TBL,41.0,40,14,18,9,108,1282,1174,.916,2.62,2,8.7,2471.0,25,.625,4,92.0,9.31,0,1,1,23,60.268,2009
3362,Tobias Stephan,25,DAL,10.0,5,1,3,1,27,208,181,.870,3.70,0,0.4,438.0,1,.200,3,0.0,0.0,0,1,1,0,43.8,2009
3363,Mikael Tellqvist,29,BUF,21.0,16,9,6,1,47,533,486,.912,2.74,0,3.4,1028.0,9,.563,2,96.0,1.77,0,0,0,0,48.952,2009
3364,Jose Theodore,32,WSH,57.0,55,32,17,5,157,1572,1415,.900,2.87,2,7.9,3287.0,26,.473,12,109.0,-13.15,0,3,3,6,57.667,2009
3365,Tim Thomas,34,BOS,54.0,53,36,11,7,114,1694,1580,.933,2.10,5,14.7,3259.0,39,.736,3,74.0,41.02,0,1,1,6,60.352,2009
3366,Josh Tordjman,24,PHX,2.0,2,0,2,0,8,62,54,.871,4.08,0,0.1,118.0,0,.000,0,0.0,0.0,0,0,0,0,59.0,2009
3367,Vesa Toskala,31,TOR,53.0,52,22,17,11,166,1518,1352,.891,3.26,1,6.0,3056.0,23,.442,13,120.0,-27.09,0,0,0,2,57.66,2009
3368,Marty Turco,33,DAL,74.0,74,33,31,10,203,1993,1790,.898,2.81,3,9.6,4327.0,38,.514,22,111.0,-20.62,0,5,5,18,58.473,2009
3369,Steve Valiquette,31,NYR,15.0,12,5,5,2,39,421,382,.907,2.84,1,2.5,823.0,7,.583,1,101.0,-0.47,0,1,1,2,54.867,2009
3370,Semyon Varlamov,20,WSH,6.0,5,4,0,1,13,159,146,.918,2.37,0,1.1,329.0,4,.800,1,0.0,0.0,0,0,0,2,54.833,2009
3371,Tomas Vokoun,32,FLA,59.0,55,26,23,6,138,1855,1717,.926,2.49,6,14.6,3324.0,33,.600,4,81.0,31.75,0,1,1,2,56.339,2009
3372,Cam Ward,24,CAR,68.0,68,39,23,5,160,1901,1741,.916,2.44,6,12.9,3928.0,43,.632,10,92.0,13.96,0,1,1,4,57.765,2009
3373,Kevin Weekes,33,NJD,16.0,13,7,5,0,32,399,367,.920,2.42,0,2.9,795.0,8,.615,1,88.0,4.51,0,0,0,0,49.688,2009
3374,Craig Anderson,28,COL,71.0,71,38,25,7,186,2233,2047,.917,2.63,7,14.8,4235.0,41,.577,10,94.0,12.14,0,3,3,16,59.648,2010
3375,Alex Auld,29,NYR,24.0,20,9,7,3,64,610,546,.895,2.96,0,2.5,1300.0,8,.400,4,118.0,-9.87,0,2,2,2,54.167,2010
3376,Johan Backlund,28,PHI,1.0,1,0,1,0,2,24,22,.917,3.00,0,0.2,40.0,1,1.000,0,0.0,0.0,0,0,0,0,40.0,2010
3377,Niklas Backstrom,31,MIN,60.0,58,26,23,8,158,1632,1474,.903,2.72,2,8.3,3489.0,31,.534,13,109.0,-13.19,0,1,1,4,58.15,2010
3378,Jonathan Bernier,21,LAK,3.0,3,3,0,0,4,94,90,.957,1.30,1,1.1,185.0,2,.667,0,0.0,0.0,0,1,1,0,61.667,2010
3379,Martin Biron,32,NYI,29.0,26,9,14,4,89,859,770,.896,3.27,1,3.7,1634.0,9,.346,3,117.0,-12.78,0,1,1,2,56.345,2010
3380,Brian Boucher,33,PHI,33.0,26,9,18,3,80,796,716,.899,2.76,1,3.7,1742.0,15,.577,7,113.0,-9.37,0,1,1,2,52.788,2010
3381,Martin Brodeur*,37,NJD,77.0,76,45,25,6,168,2004,1836,.916,2.24,9,13.2,4499.0,43,.566,14,94.0,9.82,0,3,3,6,58.429,2010
3382,Mike Brodeur,26,OTT,3.0,3,3,0,0,3,87,84,.966,1.00,1,1.1,180.0,3,1.000,0,0.0,0.0,0,0,0,0,60.0,2010
3383,Ilya Bryzgalov,29,PHX,69.0,68,42,20,6,156,1961,1805,.920,2.29,8,13.9,4084.0,43,.632,10,90.0,18.0,0,1,1,4,59.188,2010
3384,Peter Budaj,27,COL,15.0,11,5,5,2,32,386,354,.917,2.64,1,2.6,728.0,8,.727,1,93.0,2.25,0,1,1,0,48.533,2010
3385,Scott Clemmensen,32,FLA,23.0,20,9,8,2,59,668,609,.912,2.91,1,4.0,1215.0,10,.500,3,100.0,0.27,0,0,0,0,52.826,2010
3386,Matt Climie,26,DAL,1.0,1,0,1,0,5,38,33,.868,5.00,0,0.0,60.0,0,.000,0,0.0,0.0,0,0,0,0,60.0,2010
3387,Ty Conklin,33,STL,26.0,21,10,10,2,60,764,704,.921,2.48,4,5.5,1451.0,13,.619,2,89.0,7.79,0,1,1,4,55.808,2010
3388,Corey Crawford,25,CHI,1.0,1,0,1,0,3,35,32,.914,3.04,0,0.2,59.0,1,1.000,0,0.0,0.0,0,0,0,0,59.0,2010
3389,John Curry,25,PIT,1.0,1,0,1,0,5,14,9,.643,12.25,0,-0.4,24.0,0,.000,1,0.0,0.0,0,0,0,0,24.0,2010
3390,Yann Danis,28,NJD,12.0,6,3,2,1,16,207,191,.923,2.05,0,1.5,467.0,3,.500,1,0.0,0.0,0,0,0,0,38.917,2010
3391,Jeff Deslauriers,25,EDM,48.0,47,16,28,4,152,1529,1377,.901,3.26,3,7.3,2798.0,21,.447,11,112.0,-16.33,0,3,3,8,58.292,2010
3392,Rick DiPietro,28,NYI,8.0,6,2,5,0,20,201,181,.900,2.60,1,1.0,462.0,3,.500,0,0.0,0.0,0,1,1,2,57.75,2010
3393,Wade Dubielewicz,31,MIN,3.0,1,1,1,0,5,34,29,.853,2.98,0,0.0,101.0,0,.000,1,0.0,0.0,0,0,0,0,33.667,2010
3394,Devan Dubnyk,23,EDM,19.0,16,4,10,2,64,579,515,.889,3.57,0,2.0,1075.0,5,.313,4,125.0,-12.62,0,0,0,0,56.579,2010
3395,Jeremy Duchesne,23,PHI,1.0,0,0,0,0,1,4,3,.750,3.59,0,-0.1,17.0,0,,0,0.0,0.0,0,0,0,0,17.0,2010
3396,Brian Elliott,24,OTT,55.0,47,29,18,4,130,1424,1294,.909,2.57,5,8.1,3038.0,25,.532,9,103.0,-3.65,0,1,1,0,55.236,2010
3397,Dan Ellis,29,NSH,31.0,28,15,13,1,77,848,771,.909,2.69,1,4.9,1715.0,14,.500,5,102.0,-1.76,0,1,1,4,55.323,2010
3398,Ray Emery,27,PHI,29.0,29,16,11,1,74,783,709,.905,2.64,3,4.2,1684.0,16,.552,6,107.0,-4.52,0,1,1,2,58.069,2010
3399,Jhonas Enroth,21,BUF,1.0,1,0,1,0,4,37,33,.892,4.12,0,0.1,58.0,0,.000,0,0.0,0.0,0,0,0,0,58.0,2010
3400,Erik Ersberg,27,LAK,11.0,7,4,3,2,22,234,212,.906,2.40,0,1.3,551.0,4,.571,1,0.0,0.0,0,0,0,0,50.091,2010
3401,Marc-Andre Fleury,25,PIT,67.0,65,37,21,6,168,1772,1604,.905,2.65,1,9.4,3798.0,30,.462,11,107.0,-10.77,0,1,1,10,56.687,2010
3402,Mathieu Garon,32,CBJ,35.0,27,12,9,6,83,858,775,.903,2.81,2,4.4,1771.0,17,.630,7,109.0,-6.87,0,0,0,2,50.6,2010
3403,Jean-Sebastien Giguere,32,TOR,35.0,32,10,15,7,96,1031,935,.907,2.85,3,5.7,2023.0,14,.438,4,105.0,-4.52,0,0,0,2,57.8,2010
3404,Thomas Greiss,24,SJS,16.0,10,7,4,1,35,399,364,.912,2.68,0,2.4,782.0,7,.700,0,99.0,0.4,0,0,0,2,48.875,2010
3405,Jonas Gustavsson,25,TOR,42.0,39,16,15,9,112,1146,1034,.902,2.87,1,5.7,2340.0,14,.359,5,110.0,-10.31,0,2,2,2,55.714,2010
3406,Jaroslav Halak,24,MTL,45.0,43,26,13,5,105,1386,1281,.924,2.40,5,10.4,2630.0,26,.605,5,85.0,17.98,0,0,0,0,58.444,2010
3407,Josh Harding,25,MIN,25.0,22,9,12,0,66,692,626,.905,3.05,1,3.6,1300.0,9,.409,4,107.0,-4.6,0,1,1,4,52.0,2010
3408,Johan Hedberg,36,ATL,47.0,42,21,16,6,115,1355,1240,.915,2.62,3,8.7,2632.0,23,.548,6,96.0,5.23,0,1,1,6,56.0,2010
3409,Jonas Hiller,27,ANA,59.0,58,30,23,4,152,1860,1708,.918,2.73,2,12.7,3338.0,32,.552,7,92.0,13.04,0,2,2,0,56.576,2010
3410,Jimmy Howard,25,DET,63.0,60,37,15,10,141,1849,1708,.924,2.26,3,13.8,3740.0,36,.600,7,86.0,23.06,0,2,2,2,59.365,2010
3411,Cristobal Huet,34,CHI,48.0,46,26,14,4,114,1083,969,.895,2.50,4,4.4,2731.0,24,.522,13,119.0,-17.9,0,0,0,4,56.896,2010
3412,Brent Johnson,32,PIT,23.0,15,10,6,1,51,541,490,.906,2.76,0,2.9,1108.0,8,.533,3,106.0,-3.0,0,1,1,0,48.174,2010
3413,Chad Johnson,23,NYR,5.0,4,1,2,1,11,135,124,.919,2.35,0,0.9,281.0,2,.500,0,0.0,0.0,0,1,1,0,56.2,2010
3414,Nikolai Khabibulin,37,EDM,18.0,18,7,9,2,55,602,547,.909,3.03,0,3.4,1089.0,9,.500,1,103.0,-1.58,0,0,0,4,60.5,2010
3415,Anton Khudobin,23,MIN,2.0,1,2,0,0,1,48,47,.979,0.86,0,0.7,69.0,1,1.000,0,0.0,0.0,0,0,0,0,34.5,2010
3416,Miikka Kiprusoff,33,CGY,73.0,71,35,28,10,163,2035,1872,.920,2.31,4,14.3,4235.0,44,.620,9,90.0,17.57,0,0,0,4,58.014,2010
3417,Jason LaBarbera,30,PHX,17.0,13,8,5,1,33,459,426,.928,2.13,0,3.7,928.0,10,.769,2,81.0,7.73,0,0,0,0,54.588,2010
3418,Patrick Lalime,35,BUF,16.0,13,4,8,2,40,432,392,.907,2.81,0,2.4,854.0,6,.462,3,104.0,-1.67,0,0,0,2,53.375,2010
3419,Pascal Leclaire,27,OTT,34.0,31,12,14,2,93,822,729,.887,3.20,0,2.6,1745.0,14,.452,9,128.0,-20.06,0,0,0,2,51.324,2010
3420,Manny Legace,36,CAR,28.0,24,10,7,5,69,745,676,.907,2.81,1,4.1,1472.0,11,.458,4,104.0,-2.9,0,1,1,0,52.571,2010
3421,Kari Lehtonen,26,DAL,12.0,10,6,4,0,31,350,319,.911,2.81,0,2.1,663.0,5,.500,1,100.0,0.06,0,1,1,0,55.25,2010
3422,Michael Leighton,28,CAR,34.0,31,17,9,2,85,899,814,.905,2.83,1,4.8,1799.0,19,.613,6,107.0,-5.23,0,1,1,0,52.912,2010
3423,Henrik Lundqvist,27,NYR,73.0,72,35,27,10,167,2109,1942,.921,2.38,4,15.0,4204.0,44,.611,10,89.0,20.13,0,1,1,0,57.589,2010
3424,Roberto Luongo,30,VAN,68.0,67,40,22,4,167,1915,1748,.913,2.57,4,11.8,3899.0,41,.612,10,98.0,2.92,0,0,0,0,57.338,2010
3425,Joey MacDonald,29,TOR,6.0,5,1,4,0,17,157,140,.892,3.20,0,0.6,319.0,2,.400,1,0.0,0.0,0,0,0,0,53.167,2010
3426,Chris Mason,33,STL,61.0,61,30,22,8,148,1699,1551,.913,2.53,2,10.5,3512.0,36,.590,10,98.0,2.75,0,0,0,0,57.574,2010
3427,Steve Mason,21,CBJ,58.0,54,20,26,9,163,1653,1490,.901,3.05,5,8.0,3201.0,25,.463,15,111.0,-16.33,0,2,2,2,55.19,2010
3428,Curtis McElhinney,26,CGY,20.0,14,8,5,2,51,523,472,.902,2.99,0,2.6,1023.0,6,.429,1,110.0,-4.59,0,0,0,0,51.15,2010
3429,Ryan Miller,29,BUF,69.0,67,41,18,8,150,2098,1948,.929,2.22,5,16.8,4047.0,48,.716,6,81.0,36.16,0,0,0,4,58.652,2010
3430,Evgeni Nabokov,34,SJS,71.0,71,44,16,10,170,2168,1998,.922,2.43,3,15.6,4194.0,45,.634,11,88.0,22.37,0,0,0,6,59.07,2010
3431,Michal Neuvirth,21,WSH,17.0,16,9,4,0,40,464,424,.914,2.75,0,2.9,872.0,10,.625,4,97.0,1.17,0,0,0,0,51.294,2010
3432,Antti Niemi,26,CHI,39.0,35,26,7,4,82,936,854,.912,2.25,7,5.7,2190.0,17,.486,7,99.0,1.05,0,1,1,0,56.154,2010
3433,Antero Niittymaki,29,TBL,49.0,45,21,18,5,127,1388,1261,.909,2.87,1,7.9,2657.0,21,.467,11,103.0,-3.84,0,1,1,0,54.224,2010
3434,Chris Osgood,37,DET,23.0,21,7,9,4,63,561,498,.888,3.02,1,1.8,1252.0,9,.429,7,127.0,-13.22,0,1,1,0,54.435,2010
3435,Ondrej Pavelec,22,ATL,42.0,40,14,18,7,127,1353,1226,.906,3.29,2,7.3,2317.0,17,.425,6,106.0,-6.95,0,1,1,0,55.167,2010
3436,Alexander Pechurski,19,PIT,1.0,0,0,0,0,1,13,12,.923,1.69,0,0.1,36.0,0,,0,0.0,0.0,0,0,0,0,36.0,2010
3437,Justin Peters,23,CAR,9.0,8,6,3,0,23,241,218,.905,2.83,0,1.3,488.0,4,.500,2,0.0,0.0,0,0,0,0,54.222,2010
3438,Carey Price,22,MTL,41.0,39,13,20,5,109,1244,1135,.912,2.77,0,7.6,2358.0,21,.538,4,99.0,1.38,0,1,1,8,57.512,2010
3439,Jonathan Quick,24,LAK,72.0,71,39,24,7,180,1927,1747,.907,2.54,4,10.5,4258.0,34,.479,13,105.0,-9.02,0,1,1,2,59.139,2010
3440,Tuukka Rask,22,BOS,45.0,39,22,12,5,84,1221,1137,.931,1.97,5,10.2,2562.0,29,.744,2,78.0,24.34,0,3,3,2,56.933,2010
3441,Andrew Raycroft,29,VAN,21.0,14,9,5,1,39,438,399,.911,2.42,1,2.6,967.0,8,.571,2,100.0,-0.14,0,0,0,4,46.048,2010
3442,Pekka Rinne,27,NSH,58.0,54,32,16,5,137,1541,1404,.911,2.53,7,9.2,3246.0,25,.463,7,100.0,-0.27,0,0,0,2,55.966,2010
3443,Dwayne Roloson,40,NYI,50.0,49,23,18,7,145,1555,1410,.907,3.00,1,8.5,2897.0,27,.551,10,105.0,-7.02,0,0,0,14,57.94,2010
3444,Alexander Salak,23,FLA,2.0,0,0,1,0,6,40,34,.850,5.41,0,0.0,67.0,0,,0,0.0,0.0,0,0,0,0,33.5,2010
3445,Cory Schneider,23,VAN,2.0,1,0,1,0,5,59,54,.915,3.81,0,0.4,79.0,1,1.000,0,0.0,0.0,0,0,0,0,39.5,2010
3446,Mike Smith,27,TBL,42.0,36,13,18,7,117,1165,1048,.900,3.09,2,5.4,2273.0,17,.472,6,113.0,-13.63,0,0,0,14,54.119,2010
3447,Jose Theodore,33,WSH,47.0,42,30,7,7,121,1352,1231,.911,2.81,1,8.0,2586.0,25,.595,7,101.0,-1.04,0,2,2,0,55.021,2010
3448,Tim Thomas,35,BOS,43.0,42,17,18,8,104,1221,1117,.915,2.56,5,7.8,2442.0,26,.619,9,96.0,4.34,0,0,0,8,56.791,2010
3449,Dustin Tokarski,20,TBL,2.0,0,0,0,0,3,16,13,.813,4.06,0,-0.1,44.0,0,,0,0.0,0.0,0,0,0,0,22.0,2010
3450,Vesa Toskala,32,CGY,32.0,26,9,12,3,93,773,680,.880,3.48,1,1.8,1605.0,9,.346,8,136.0,-24.41,0,0,0,4,50.156,2010
3451,Marty Turco,34,DAL,53.0,51,22,20,11,140,1605,1465,.913,2.72,4,9.9,3088.0,29,.569,8,98.0,2.41,0,4,4,10,58.264,2010
3452,Steve Valiquette,32,NYR,6.0,5,2,3,0,19,128,109,.852,3.74,1,-0.1,305.0,2,.400,2,0.0,0.0,0,0,0,0,50.833,2010
3453,Semyon Varlamov,21,WSH,26.0,23,15,4,6,65,718,653,.909,2.55,2,4.2,1527.0,11,.478,3,102.0,-1.29,0,1,1,0,58.731,2010
3454,Tomas Vokoun,33,FLA,63.0,62,23,28,11,157,2081,1924,.925,2.55,7,15.7,3695.0,38,.613,6,85.0,27.65,0,2,2,0,58.651,2010
3455,Cam Ward,25,CAR,47.0,44,18,23,5,119,1409,1290,.916,2.69,0,9.2,2651.0,25,.568,4,95.0,6.02,0,3,3,0,56.404,2010
3456,Matt Zaba,26,NYR,1.0,0,0,0,0,2,16,14,.875,3.56,0,0.0,34.0,0,,0,0.0,0.0,0,0,0,0,34.0,2010
3457,Craig Anderson,29,OTT,51.0,49,24,20,4,135,1546,1411,.913,2.83,2,9.2,2865.0,29,.592,10,100.0,-0.32,0,1,1,4,56.176,2011
3458,Alex Auld,30,MTL,16.0,12,6,2,2,33,383,350,.914,2.64,0,2.3,749.0,6,.500,2,99.0,0.37,0,1,1,2,46.812,2011
3459,Richard Bachman,23,DAL,1.0,0,0,0,0,0,4,4,1.000,0.00,0,0.1,10.0,0,,0,0.0,0.0,0,0,0,0,10.0,2011
3460,Niklas Backstrom,32,MIN,51.0,50,22,23,5,132,1566,1434,.916,2.66,3,9.8,2978.0,29,.580,9,97.0,4.42,0,1,1,2,58.392,2011
3461,Jonathan Bernier,22,LAK,25.0,22,11,8,3,57,652,595,.913,2.48,3,3.9,1378.0,14,.636,5,100.0,-0.2,0,0,0,0,55.12,2011
3462,Martin Biron,33,NYR,17.0,15,8,6,0,33,426,393,.923,2.13,0,3.0,928.0,10,.667,1,89.0,4.11,0,0,0,0,54.588,2011
3463,Ben Bishop,24,STL,7.0,5,3,4,0,17,168,151,.899,2.77,1,0.7,369.0,2,.400,3,0.0,0.0,0,0,0,0,52.714,2011
3464,Sergei Bobrovsky,22,PHI,54.0,52,28,13,8,130,1527,1397,.915,2.59,0,9.4,3017.0,34,.654,6,98.0,3.03,0,2,2,2,55.87,2011
3465,Brian Boucher,34,PHI,34.0,29,18,10,4,76,902,826,.916,2.42,0,5.7,1885.0,17,.586,3,97.0,2.58,0,0,0,0,55.441,2011
3466,Martin Brodeur*,38,NJD,56.0,54,23,26,3,127,1313,1186,.903,2.45,6,6.3,3116.0,28,.519,9,111.0,-12.62,0,2,2,2,55.643,2011
3467,Mike Brodeur,27,OTT,4.0,1,0,1,0,7,42,35,.833,4.34,0,-0.1,97.0,0,.000,1,0.0,0.0,0,0,0,0,24.25,2011
3468,Ilya Bryzgalov,30,PHX,68.0,67,36,20,10,168,2125,1957,.921,2.48,7,14.7,4060.0,40,.597,6,91.0,17.12,0,0,0,2,59.706,2011
3469,Peter Budaj,28,COL,45.0,39,15,21,4,130,1234,1104,.895,3.20,1,4.7,2439.0,13,.333,7,121.0,-22.5,0,1,1,6,54.2,2011
3470,Scott Clemmensen,33,FLA,31.0,25,8,11,7,74,833,759,.911,2.62,1,4.8,1696.0,10,.400,4,102.0,-1.43,0,1,1,2,54.71,2011
3471,Matt Climie,27,PHX,1.0,0,0,0,0,1,16,15,.938,1.85,0,0.1,32.0,0,,0,0.0,0.0,0,0,0,0,32.0,2011
3472,Ty Conklin,34,STL,25.0,20,8,8,4,69,582,513,.881,3.22,2,1.3,1285.0,6,.300,7,136.0,-18.3,0,0,0,4,51.4,2011
3473,Corey Crawford,26,CHI,57.0,55,33,18,6,128,1545,1417,.917,2.30,4,10.0,3337.0,34,.618,6,95.0,6.59,0,1,1,2,58.544,2011
3474,Mark Dekanich,24,NSH,1.0,0,0,0,0,3,25,22,.880,3.60,0,0.1,50.0,0,,0,0.0,0.0,0,0,0,0,50.0,2011
3475,Cedrick Desjardins,25,TBL,2.0,2,2,0,0,2,63,61,.968,1.00,0,0.8,120.0,2,1.000,0,0.0,0.0,0,0,0,0,60.0,2011
3476,Rick DiPietro,29,NYI,26.0,25,8,14,4,88,773,685,.886,3.44,1,2.2,1533.0,9,.360,7,131.0,-20.66,0,1,1,25,58.962,2011
3477,Devan Dubnyk,24,EDM,35.0,33,12,13,8,93,1103,1010,.916,2.71,2,6.9,2061.0,18,.545,6,97.0,3.09,0,0,0,2,58.886,2011
3478,Brian Elliott,25,COL,55.0,51,15,27,9,166,1551,1385,.893,3.34,3,5.6,2983.0,17,.333,15,123.0,-30.88,0,0,0,0,54.236,2011
3479,Dan Ellis,30,ANA,44.0,37,21,10,7,111,1089,978,.898,2.77,2,4.6,2408.0,16,.432,10,117.0,-16.13,0,1,1,0,54.727,2011
3480,Ray Emery,28,ANA,10.0,9,7,2,0,20,272,252,.926,2.28,0,2.1,527.0,5,.556,0,0.0,0.0,0,0,0,0,52.7,2011
3481,Jhonas Enroth,22,BUF,14.0,13,9,2,2,35,377,342,.907,2.73,1,2.0,769.0,7,.538,2,107.0,-2.16,0,0,0,0,54.929,2011
3482,Marc-Andre Fleury,26,PIT,65.0,62,36,20,5,143,1742,1599,.918,2.32,3,11.4,3695.0,37,.597,10,94.0,8.76,0,1,1,10,56.846,2011
3483,Mathieu Garon,33,CBJ,36.0,29,10,14,6,88,887,799,.901,2.72,3,4.0,1938.0,10,.345,5,114.0,-10.73,0,1,1,2,53.833,2011
3484,Martin Gerber,36,EDM,3.0,3,3,0,0,4,95,91,.958,1.30,0,1.1,185.0,3,1.000,0,0.0,0.0,0,1,1,0,61.667,2011
3485,Jean-Sebastien Giguere,33,TOR,33.0,26,11,11,4,78,777,699,.900,2.87,0,3.4,1633.0,13,.500,3,115.0,-10.31,0,0,0,4,49.485,2011
3486,Jonas Gustavsson,26,TOR,23.0,21,6,13,2,68,620,552,.890,3.28,0,2.1,1242.0,6,.286,4,126.0,-13.99,0,0,0,0,54.0,2011
3487,Jaroslav Halak,25,STL,57.0,57,27,21,7,136,1518,1382,.910,2.48,7,8.6,3294.0,32,.561,7,103.0,-3.76,0,0,0,6,57.789,2011
3488,Johan Hedberg,37,NJD,34.0,27,15,12,2,68,777,709,.912,2.38,3,4.6,1717.0,17,.630,4,100.0,-0.31,0,1,1,4,50.5,2011
3489,Jonas Hiller,28,ANA,49.0,46,26,16,3,114,1493,1379,.924,2.56,5,10.8,2672.0,26,.565,5,88.0,16.06,0,1,1,0,54.531,2011
3490,Braden Holtby,21,WSH,14.0,12,10,2,2,22,332,310,.934,1.79,2,2.8,736.0,8,.667,2,76.0,6.92,0,1,1,0,52.571,2011
3491,Jimmy Howard,26,DET,63.0,63,37,17,5,168,1830,1662,.908,2.79,2,9.9,3615.0,30,.476,8,105.0,-8.58,0,1,1,4,57.381,2011
3492,Brent Johnson,33,PIT,23.0,20,13,5,3,47,604,557,.922,2.17,1,4.3,1297.0,15,.750,4,89.0,5.62,0,1,1,24,56.391,2011
3493,Chad Johnson,24,NYR,1.0,0,0,0,0,2,11,9,.818,6.00,0,-0.1,20.0,0,,0,0.0,0.0,0,0,0,0,20.0,2011
3494,Henrik Karlsson,27,CGY,17.0,11,4,5,6,36,391,355,.908,2.58,0,2.1,838.0,6,.545,3,106.0,-1.94,0,0,0,0,49.294,2011
3495,Nikolai Khabibulin,38,EDM,47.0,46,10,32,4,153,1389,1236,.890,3.40,2,4.5,2701.0,15,.326,12,126.0,-32.0,0,0,0,12,57.468,2011
3496,Anton Khudobin,24,MIN,4.0,3,2,1,0,5,86,81,.942,1.59,1,0.8,189.0,2,.667,1,0.0,0.0,0,0,0,0,47.25,2011
3497,Miikka Kiprusoff,34,CGY,71.0,71,37,24,6,182,1935,1753,.906,2.63,6,10.0,4156.0,39,.549,14,108.0,-13.43,0,1,1,2,58.535,2011
3498,Mikko Koskinen,22,NYI,4.0,4,2,1,0,15,118,103,.873,4.33,0,0.1,208.0,2,.500,2,0.0,0.0,0,0,0,0,52.0,2011
3499,Jason LaBarbera,31,PHX,17.0,15,7,6,3,48,529,481,.909,3.26,2,2.9,883.0,10,.667,3,104.0,-1.92,0,0,0,2,51.941,2011
3500,Patrick Lalime,36,BUF,7.0,4,0,5,0,18,163,145,.890,2.96,0,0.5,365.0,0,.000,1,0.0,0.0,0,1,1,0,52.143,2011
3501,Nathan Lawson,27,NYI,10.0,7,1,4,2,26,243,217,.893,4.06,0,0.9,384.0,3,.429,2,0.0,0.0,0,0,0,0,38.4,2011
3502,Pascal Leclaire,28,OTT,14.0,13,4,7,1,36,391,355,.908,2.83,0,2.1,763.0,8,.615,1,106.0,-1.94,0,0,0,0,54.5,2011
3503,Robin Lehner,19,OTT,8.0,5,1,4,0,20,178,158,.888,3.52,0,0.5,341.0,1,.200,2,0.0,0.0,0,0,0,2,42.625,2011
3504,Kari Lehtonen,27,DAL,69.0,68,34,24,11,175,2043,1868,.914,2.55,3,12.5,4119.0,38,.559,8,98.0,2.98,0,6,6,6,59.696,2011
3505,Michael Leighton,29,PHI,1.0,1,1,0,0,4,36,32,.889,4.01,0,0.1,60.0,0,.000,0,0.0,0.0,0,0,0,0,60.0,2011
3506,David LeNeveu,27,CBJ,1.0,0,0,0,0,2,12,10,.833,6.00,0,0.0,20.0,0,,0,0.0,0.0,0,0,0,0,20.0,2011
3507,Anders Lindback,22,NSH,22.0,18,11,5,2,49,576,527,.915,2.60,2,3.6,1131.0,12,.667,2,98.0,1.18,0,0,0,0,51.409,2011
3508,Henrik Lundqvist,28,NYR,68.0,67,36,27,5,152,1965,1813,.923,2.28,11,14.0,4007.0,36,.537,9,89.0,19.18,0,4,4,6,58.926,2011
3509,Roberto Luongo,31,VAN,60.0,60,38,15,7,126,1753,1627,.928,2.11,4,13.6,3590.0,40,.667,4,83.0,26.71,0,3,3,2,59.833,2011
3510,Joey MacDonald,30,DET,15.0,9,5,5,3,31,372,341,.917,2.58,1,2.4,721.0,3,.333,2,96.0,1.41,0,0,0,0,48.067,2011
3511,Peter Mannino,26,ATL,2.0,0,0,0,0,5,36,31,.861,4.12,0,0.0,73.0,0,,0,0.0,0.0,0,0,0,0,36.5,2011
3512,Jacob Markstrom,21,FLA,1.0,0,0,1,0,2,14,12,.857,3.01,0,0.0,40.0,0,,0,0.0,0.0,0,0,0,0,40.0,2011
3513,Chris Mason,34,ATL,33.0,27,13,13,3,95,882,787,.892,3.39,1,3.1,1682.0,9,.333,6,124.0,-18.16,0,0,0,4,50.97,2011
3514,Steve Mason,22,CBJ,54.0,53,24,21,7,153,1541,1388,.901,3.03,3,7.0,3027.0,25,.472,14,114.0,-18.75,0,1,1,2,56.056,2011
