,season,Unnamed: 0,age,gp,gs,wins,losses,ties,goals_against,shots,saves,save_pct,goals_avg,shutouts,gps,minutes,quality_starts,quality_start_pct,really_bad_starts,ga_pct_minus,gs_above_avg,goals_scored,assists,points,plm,mpg,name,team
3245,2008,1.001543209876543,24,1.60119940029985,1.6313645621181263,1.2300813008130083,2.0438413361169103,1.6360294117647058,1.8003397158739962,1.9475928627538999,1.962306363019194,1.0141314624073245,1.0672345352299042,2.2111801242236027,2.1997732426303855,1.6183122527254774,1.8315548780487805,1.362975063171597,1.247663551401869,1.4461321087954786,19.702149648615144,,2.4722222222222223,2.4722222222222223,1.5213675213675213,1.1180639521984623,Kari Lehtonen,ATL
3246,2008,1.0018518518518518,26,0.10007496251874062,0.10875763747454176,0.07235772357723577,0.09290187891440502,0.0,0.09620135886349598,0.08489507350465716,0.083765352095291,0.9930959844752949,0.9789116771419122,0.0,0.06054421768707483,0.09445634869989857,0.06783536585365853,0.7564511600602362,0.0,0.0,0.0,,0.0,0.0,0.0,1.0441356509404287,Michael Leighton,CAR
3247,2008,1.0021604938271604,25,2.401799100449775,2.610183299389002,2.6772357723577236,2.2296450939457206,3.2720588235294117,2.198888202594194,2.2759370441027946,2.283635746466704,1.0097029407374236,0.8206665564009263,5.527950310559007,2.4015873015873015,2.5736365895763504,2.78125,1.292554684907731,2.2873831775700935,1.524726245143059,10.320173625465076,,0.0,0.0,0.7606837606837606,1.185390450206583,Henrik Lundqvist,NYR
3248,2008,1.002469135802469,28,2.435157421289355,2.6464358452138494,2.532520325203252,2.6941544885177455,2.9448529411764706,2.308832612723904,2.5331191785433735,2.555529840153058,1.0152385928247998,0.8758683427059214,3.3167701863354035,2.906122448979592,2.5305931901688017,2.8490853658536586,1.306184435539447,2.495327102803738,1.4304132815259625,30.022323274080218,,3.7083333333333335,3.7083333333333335,1.5213675213675213,1.1495860758241727,Roberto Luongo,VAN
3249,2008,1.0027777777777778,27,0.06671664167916042,0.0725050916496945,0.0,0.09290187891440502,0.3272058823529412,0.08245830759728227,0.09113735832117609,0.09200456705548356,1.016345723242275,1.1003556070129012,0.0,0.10090702947845805,0.0717389990125812,0.06783536585365853,1.1358125526429974,0.20794392523364486,0.0,0.0,,0.0,0.0,0.0,1.1895140990834057,Joey MacDonald,NYI
3250,2008,1.0030864197530864,24,0.06671664167916042,0.0,0.0,0.09290187891440502,0.0,0.04122915379864114,0.027466053192683203,0.0260908473739431,0.9565606806986119,1.0856351306649026,0.0,0.0,0.03646732449806211,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.6046696670340646,Drew MacIntyre,VAN
3251,2008,1.003395061728395,31,1.7012743628185907,1.6313645621181263,1.302439024390244,2.0438413361169103,1.9632352941176472,1.7865966646077827,1.5955279991022333,1.5764364623835092,0.9942031148927701,1.0672345352299042,2.2111801242236027,1.2714285714285714,1.6093448778489048,1.4923780487804879,1.1108246764848515,3.1191588785046727,1.7605086541858002,-25.57048367093842,,1.2361111111111112,1.2361111111111112,0.0,1.0464552034336414,Chris Mason,NSH
3252,2008,1.0037037037037038,24,0.16679160419790104,0.03625254582484725,0.0,0.18580375782881003,0.0,0.06871525633106856,0.06367130512849288,0.0631673146948096,0.9986316365626712,0.7360238173999339,0.0,0.06054421768707483,0.0896737487657265,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5947570495417028,Curtis McElhinney,CGY
3253,2008,1.0040123456790124,27,2.5352323838080957,2.6826883910386967,2.604878048780488,2.5083507306889357,3.2720588235294117,2.707381099444101,2.626753450791157,2.618697154847868,1.003060158232572,0.9715514389679129,1.6583850931677018,2.4823129251700684,2.6746690131857354,2.5099085365853657,1.1358125526429974,2.495327102803738,1.6190392087601555,-10.79847044233155,,1.2361111111111112,1.2361111111111112,2.282051282051282,1.1670719330806987,Ryan Miller,BUF
3254,2008,1.004320987654321,32,2.568590704647676,2.7551934826883913,3.3284552845528457,1.9509394572025054,2.6176470588235294,2.240117356392835,2.249719447873415,2.2506788866259333,1.0074886799024731,0.7875454846179294,3.3167701863354035,2.2603174603174603,2.7266797874698567,3.188262195121951,1.403864315066745,2.2873831775700935,1.5718827269516071,1.2877221992558916,,2.4722222222222223,2.4722222222222223,4.564102564102564,1.1743279690851074,Evgeni Nabokov,SJS
3255,2008,1.0046296296296295,27,0.9340329835082458,0.8338085539714868,0.8682926829268293,0.8361169102296452,0.6544117647058824,0.9482705373687461,0.9226096958814949,0.9200456705548355,1.0041672886500475,1.070914654316904,0.5527950310559007,0.887981859410431,0.8513027882826302,0.881859756097561,1.283468184486587,1.0397196261682242,1.6190392087601555,-3.440057875155025,,0.0,0.0,0.0,1.0082519756180792,Antero Niittymaki,PHI
3256,2008,1.0049382716049382,34,1.2342578710644676,1.0875763747454175,0.7235772357723578,1.7651356993736953,1.9632352941176472,1.2231315626930204,1.0686791605880372,1.0532463124112819,0.9919888540578196,1.0046725107509098,1.1055900621118013,0.8072562358276644,1.1717369838721594,0.8140243902439024,0.908650042114398,1.455607476635514,1.7919463087248322,-20.67713931376603,,1.2361111111111112,1.2361111111111112,0.0,1.050202172845754,Fredrik Norrena,CBJ
3257,2008,1.0052469135802469,35,1.434407796101949,1.4501018329938902,1.9536585365853658,0.8361169102296452,1.3088235294117647,1.154416306361952,1.2184939961844912,1.22489662408196,1.011917201572374,0.7691448891829309,2.2111801242236027,1.3319727891156463,1.4401604051775674,1.763719512195122,1.4765563184358967,1.6635514018691588,1.4932885906040267,8.57255064076065,,3.7083333333333335,3.7083333333333335,0.0,1.1106691395491606,Chris Osgood,DET
3258,2008,1.0055555555555555,24,0.10007496251874062,0.0,0.0,0.0,0.0,0.05497220506485485,0.02496913926607564,0.02197123989384682,0.8857043339801962,2.027745616936818,0.0,-0.02018140589569161,0.02630429963794644,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.2907767215209385,Dimitri Patzold,SJS
3259,2008,1.0058641975308642,20,0.23350824587706145,0.18126272912423627,0.21707317073170732,0.2787056367432151,0.0,0.24737492279184684,0.23720682302771856,0.2361908288588533,1.001953027815097,1.1445170360568973,0.0,0.22199546485260774,0.20744527214471395,0.13567073170731705,0.908650042114398,0.0,0.0,0.0,,0.0,0.0,0.7606837606837606,0.982756723427725,Ondrej Pavelec,ATL
3260,2008,1.0061728395061729,20,1.3676911544227885,1.4501018329938902,1.7365853658536585,1.1148225469728603,0.9816176470588236,1.4155342804200124,1.6005218269554484,1.6190057396778375,1.0185599840772255,0.9421104862719155,1.6583850931677018,1.917233560090703,1.4425517051446535,1.6280487804878048,1.362975063171597,0.8317757009345794,1.3832567997174143,24.761058288549002,,2.4722222222222223,2.4722222222222223,0.0,1.1667943797909126,Carey Price,MTL
3261,2008,1.0064814814814815,22,0.10007496251874062,0.0725050916496945,0.07235772357723577,0.18580375782881003,0.0,0.12368746139592342,0.07740433172483448,0.07277973214836758,0.9465965069413346,1.4131657294078732,0.0,0.0,0.0842933238397829,0.0,0.0,0.20794392523364486,0.0,0.0,,0.0,0.0,0.0,0.9317860442820011,Jonathan Quick,LAK
3262,2008,1.0067901234567902,21,0.7338830584707646,0.7250509164969451,0.5065040650406504,1.0219206680584552,0.9816176470588236,0.8795552810376775,0.7890248008079902,0.7799790162315621,0.9953102453102454,1.1150760833609,0.0,0.6256235827664399,0.7586399145580461,0.6105182926829268,1.0222312973786978,0.8317757009345794,1.744789826916284,-12.122984704423322,,1.2361111111111112,1.2361111111111112,1.5213675213675213,1.1435592043888165,Karri Ramo,TBL
3263,2008,1.0070987654320989,20,0.13343328335832083,0.10875763747454176,0.14471544715447154,0.09290187891440502,0.3272058823529412,0.13743051266213713,0.10986421277073281,0.10710979448250324,0.9809175498830671,1.1960387032748927,0.0,0.06054421768707483,0.10999979848595783,0.06783536585365853,0.7564511600602362,0.0,0.0,0.0,,0.0,0.0,0.0,0.9119608092972776,Tuukka Rask,BOS
3264,2008,1.0074074074074073,27,0.6338080959520239,0.580040733197556,0.14471544715447154,0.8361169102296452,1.6360294117647058,0.8658122297714639,0.635464594321625,0.61244831204098,0.9698462457083147,1.4426066821038706,0.5527950310559007,0.24217687074829933,0.5769011170595071,0.2713414634146341,0.5679062763214987,1.0397196261682242,2.137760508654186,-30.831748656469635,,0.0,0.0,0.0,1.006903859639118,Andrew Raycroft,TOR
3265,2008,1.007716049382716,25,0.03335832083958021,0.0,0.0,0.0,0.0,0.0,0.009987655706430256,0.01098561994692341,1.1071304174752452,0.0,0.0,0.02018140589569161,0.017336924761373787,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.5749318145569794,Pekka Rinne,NSH
3266,2008,1.0080246913580246,38,1.434407796101949,1.3775967413441956,1.0853658536585367,1.5793319415448852,1.6360294117647058,1.6354231006794318,1.5031421838177534,1.4899247053014875,0.9975245061451958,1.1224363215348991,0.0,1.2714285714285714,1.3989104807453332,1.153201219512195,1.0154164220628397,1.455607476635514,1.7133521723772518,-17.715378255477482,,1.2361111111111112,1.2361111111111112,0.7606837606837606,1.0788694626336641,Dwayne Roloson,EDM
3267,2008,1.0083333333333333,27,0.800599700149925,0.6887983706720978,0.7235772357723578,0.8361169102296452,0.3272058823529412,0.7833539221741816,0.744080350129054,0.7401561439239647,1.0008458973976215,1.0120327489249092,1.1055900621118013,0.6861678004535148,0.7424986397802154,0.5426829268292682,0.956354169325404,1.0397196261682242,1.6504768632991875,-5.261264985531215,,0.0,0.0,0.7606837606837606,1.0259559104594373,Dany Sabourin,PIT
3268,2008,1.008641975308642,28,0.5337331334332833,0.32627291242362527,0.2894308943089431,0.2787056367432151,0.3272058823529412,0.4397776405188388,0.39076702951408376,0.38586990063568477,0.9942031148927701,1.0414737016209066,0.0,0.30272108843537415,0.4059231694128552,0.3391768292682927,1.2630235585390133,0.4158878504672897,0.0,0.0,,1.2361111111111112,1.2361111111111112,0.7606837606837606,0.8413433222816928,Curtis Sanford,VAN
3269,2008,1.0089506172839506,21,0.06671664167916042,0.0,0.0,0.09290187891440502,0.0,0.08245830759728227,0.02122376837616429,0.015105227427019688,0.7163133801064836,2.668086338074761,0.0,-0.08072562358276644,0.029891249588575496,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.49563087461808564,Marek Schwarz,STL
3270,2008,1.0092592592592593,25,1.1341829085457271,1.160081466395112,1.0853658536585367,1.7651356993736953,0.0,1.154416306361952,1.058691504881607,1.0491267049311856,0.9975245061451958,0.9531508435329145,1.6583850931677018,0.887981859410431,1.1633674339873583,0.9496951219512195,0.9949717961152656,1.6635514018691588,1.7133521723772518,-12.822033898305092,,1.2361111111111112,1.2361111111111112,4.564102564102564,1.1346973243506453,Mike Smith,TBL
3271,2008,1.009567901234568,24,0.03335832083958021,0.03625254582484725,0.0,0.0,0.3272058823529412,0.027486102532427423,0.04993827853215128,0.0521816947478862,1.051773896601483,0.7286635792259346,0.0,0.08072562358276644,0.03646732449806211,0.06783536585365853,2.271625105285995,0.0,0.0,0.0,,0.0,0.0,0.0,1.209339334068129,Tobias Stephan,DAL
3272,2008,1.0098765432098766,21,0.03335832083958021,0.0,0.0,0.0,0.0,0.027486102532427423,0.01248456963303782,0.01098561994692341,0.8857043339801962,2.208071452199802,0.0,-0.02018140589569161,0.0119564998354302,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3965046996944685,Daniel Taylor,LAK
3273,2008,1.010185185185185,28,0.7338830584707646,0.6162932790224033,0.651219512195122,0.7432150313152401,0.6544117647058824,0.7696108709079679,0.7578133767253956,0.7566345738443498,1.0052744190675225,1.0083526298379095,1.1055900621118013,0.7467120181405896,0.7317377899283282,0.6783536585365854,1.3357155619081649,0.4158878504672897,1.6033203814906394,-1.5820587019429526,,1.2361111111111112,1.2361111111111112,0.7606837606837606,1.1029967736100725,Mikael Tellqvist,PHX
3274,2008,1.0104938271604937,31,1.7679910044977512,1.8851323828920572,2.0260162601626015,1.9509394572025054,0.9816176470588236,1.6903953057442866,1.7066406688362699,1.7082639017465902,1.0074886799024731,0.8979490572279194,1.6583850931677018,1.7356009070294784,1.810214075084132,2.1028963414634148,1.3538885627504529,1.8714953271028036,1.5561638996820912,2.170731707317074,,2.4722222222222223,2.4722222222222223,0.7606837606837606,1.1326553251472187,Jose Theodore,COL
3275,2008,1.0108024691358024,33,0.4002998500749625,0.2537678207739308,0.21707317073170732,0.37160751565762007,0.6544117647058824,0.38480543545398394,0.2671697901470093,0.25541566376596925,0.9620963327859882,1.2181194177968908,1.1055900621118013,0.06054421768707483,0.3030972708281555,0.2035060975609756,0.9745271701676917,0.8317757009345794,0.0,0.0,,0.0,0.0,0.0,0.8376161781045648,Jocelyn Thibault,BUF
3276,2008,1.011111111111111,33,1.9014242878560719,1.9938900203665988,2.0260162601626015,1.7651356993736953,1.9632352941176472,1.869054972205065,2.1610790034788465,2.190257976917855,1.0196671144947007,0.8979490572279194,1.6583850931677018,2.6639455782312926,1.9979311225003862,2.5777439024390243,1.5696929477526222,1.0397196261682242,1.351819145178382,39.09156676312528,,0.0,0.0,0.7606837606837606,1.162393177624304,Tim Thomas,BOS
3277,2008,1.0114197530864197,23,0.7672413793103448,0.6162932790224033,0.43414634146341463,0.9290187891440502,1.6360294117647058,0.9482705373687461,0.7066266412299406,0.6824816392026168,0.9720605065432653,1.2659609659278863,0.0,0.28253968253968254,0.718585640109355,0.4070121951219512,0.8018836621659562,0.8317757009345794,2.1063228541151537,-32.34022323274082,,0.0,0.0,0.7606837606837606,1.0360866055366311,Hannu Toivonen,STL
3278,2008,1.0117283950617284,30,2.2016491754122938,2.320162932790224,2.3878048780487804,2.3225469728601253,1.9632352941176472,2.4050339715874,2.277185501066098,2.2644109115595876,1.0008458973976215,1.0083526298379095,1.6583850931677018,2.0585034013605443,2.2938544934272835,2.442073170731707,1.278924934276015,2.703271028037383,1.6661956905687036,-17.10830921868542,,6.180555555555555,6.180555555555555,1.5213675213675213,1.1525598610718812,Vesa Toskala,TOR
3279,2008,1.012037037037037,32,2.068215892053973,2.175152749490835,2.3154471544715447,1.9509394572025054,1.9632352941176472,1.9240271772699198,1.9263690943777356,1.9266030981916928,1.006381549484998,0.8501075090969238,1.6583850931677018,1.9374149659863946,2.1695068951388095,2.035060975609756,1.1358125526429974,1.8714953271028036,1.5718827269516071,0.3127325341050023,,3.7083333333333335,3.7083333333333335,6.085470085470085,1.1604106541258314,Marty Turco,DAL
3280,2008,1.0123456790123457,30,0.43365817091454273,0.36252545824847254,0.3617886178861789,0.2787056367432151,0.9816176470588236,0.3435762816553428,0.36954326113791947,0.3721378757020305,1.0141314624073245,0.8059460800529277,1.1055900621118013,0.42380952380952386,0.4101079443552558,0.3391768292682927,1.1358125526429974,0.4158878504672897,0.0,0.0,,0.0,0.0,0.7606837606837606,1.0461578249088705,Steve Valiquette,NYR
3281,2008,1.0126543209876544,31,2.3017241379310343,2.5014256619144604,2.1707317073170733,2.6941544885177455,2.6176470588235294,2.4737492279184683,2.7628352597912693,2.7917206690119114,1.0174528536597502,0.9862719153159115,2.2111801242236027,3.2492063492063497,2.4098325418309567,2.78125,1.3493453125398809,1.455607476635514,1.4146944542564466,38.70525010334851,,7.416666666666667,7.416666666666667,1.5213675213675213,1.1581902278075427,Tomas Vokoun,FLA
3282,2008,1.012962962962963,23,2.3017241379310343,2.428920570264766,2.6772357723577236,2.3225469728601253,1.6360294117647058,2.4737492279184683,2.334614521378072,2.32071221378757,1.0008458973976215,1.0120327489249092,2.2111801242236027,2.0988662131519273,2.349452217662034,2.3742378048780486,1.1857883049592894,2.911214953271028,1.6661956905687036,-18.616783794956604,,1.2361111111111112,1.2361111111111112,1.5213675213675213,1.1291859090248921,Cam Ward,CAR
3283,2008,1.0132716049382715,32,0.3002248875562219,0.18126272912423627,0.14471544715447154,0.18580375782881003,0.3272058823529412,0.2336318715256331,0.1997531141286051,0.19636795655125594,0.9897745932228692,1.092995368838902,0.0,0.14126984126984127,0.2050539721776279,0.13567073170731705,0.908650042114398,0.20794392523364486,0.0,0.0,,0.0,0.0,0.7606837606837606,0.7555595305027945,Kevin Weekes,NJD
3284,2008,1.0135802469135802,23,0.03335832083958021,0.0,0.0,0.0,0.0,0.0,0.01248456963303782,0.013732024933654262,1.1071304174752452,0.0,0.0,0.04036281179138322,0.009565199868344159,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.3172037597555748,Tyler Weiman,COL
3285,2009,0.9867828176629618,27,1.0411320754716982,0.9796167957602935,1.0853658536585367,0.6571729957805907,1.5780141843971631,0.9715297241481043,1.1737715982721382,1.1941427319059152,1.0226958998147018,0.9535085985372603,1.7115384615384615,1.5299705948880347,0.9780219780219781,1.0682670667666918,1.2685254176180745,1.2535211267605635,1.2003574910627233,19.358757062146893,,1.7799999999999998,1.7799999999999998,0.7841409691629957,1.013024703779599,Craig Anderson,FLA
3286,2009,0.9870832081706218,28,1.4441509433962265,1.3787199347737464,1.1577235772357723,1.6898734177215189,2.209219858156028,1.326006785661602,1.3708018358531318,1.3753138883523275,1.008307321137655,0.8690650326151413,0.5705128205128205,1.4494458267360328,1.464043902307961,1.4688672168042012,1.2385770940992666,0.835680751173709,1.402827429314267,4.286581920903955,,0.0,0.0,0.7841409691629957,1.0932428080941279,Alex Auld,OTT
3287,2009,0.9873835986782817,30,2.3845283018867924,2.576029351814105,2.6772357723577236,2.2531645569620253,2.5248226950354606,2.087476028912819,2.47369060475162,2.5125926806436754,1.0215890860703134,0.8198062858272386,4.564102564102564,3.140465957928071,2.4438593191649427,3.138034508627157,1.4161278692464847,1.8802816901408452,1.2148196295092621,36.982768361581925,,0.0,0.0,2.352422907488987,1.1052208164914157,Niklas Backstrom,MIN
3288,2009,0.9876839891859417,31,1.8471698113207549,1.9229514879739096,2.0983739837398376,1.7837552742616034,1.5780141843971631,1.9168018881840978,2.064011879049676,2.0788398389325566,1.012734576115208,0.9711010081043684,1.141025641025641,2.3150870843700524,1.8992517262688413,1.9362340585146287,1.1701237831991347,1.4624413145539907,1.3449788755281116,14.091666666666669,,7.119999999999999,7.119999999999999,0.0,1.1088103799053464,Martin Biron,PHI
3289,2009,0.9879843796936016,22,0.20150943396226417,0.10884631064003261,0.07235772357723577,0.09388185654008438,0.3156028368794326,0.15754536067266559,0.13455723542116632,0.13224172003387766,0.9883846737386673,1.0344336825459577,0.0,0.10065596019000228,0.14646417152529623,0.06676669167291824,0.7123422665545005,0.0,0.0,0.0,,0.0,0.0,0.0,0.7838109244975247,Ben Bishop,STL
